Country,Code,Year,GDP,GDP_growth,CPI,CPI_growth,unemployment_rate,annual_tests_per_thousand,cumulative_tests,annual_vaccinations_per_million,avg_workplace_closure,covid_deaths_per_million
Europe & Central Asia (excluding high income),ECA,2022,1817993344339.27,8.839682752147441,13.8875841659222,100.7581963284458,NA,NA,NA,NA,NA,NA
Europe & Central Asia (excluding high income),ECA,2023,2134737666916.84,17.422743794075185,9.07365149809048,-34.663571506153694,NA,NA,NA,NA,NA,NA
Europe & Central Asia (excluding high income),ECA,2024,2421839057172.22,13.449024426033343,3.48974086026954,-61.53984026161965,NA,NA,NA,NA,NA,NA
Europe & Central Asia,ECS,2019,23032792622187.5,-1.1764072620618764,1.76373586528845,-12.392281598787944,NA,NA,NA,NA,NA,NA
Europe & Central Asia,ECS,2020,22287615625568.5,-3.235287222189335,1.19998396936027,-31.963510354538332,NA,NA,NA,NA,NA,NA
Europe & Central Asia,ECS,2021,25513859723979.1,14.475501339449847,3.19017771027093,165.8516939998509,NA,NA,NA,NA,NA,NA
Europe & Central Asia,ECS,2022,25700849227224.3,0.7328938281708035,10.7805806758686,237.9304118751756,NA,NA,NA,NA,NA,NA
Europe & Central Asia,ECS,2023,27617157896730.2,7.456207585062979,7.44687717385836,-30.92322762791848,NA,NA,NA,NA,NA,NA
Europe & Central Asia,ECS,2024,29146936906252.2,5.539234034299822,2.74954977606439,-63.077814876328894,NA,NA,NA,NA,NA,NA
Ecuador,ECU,2019,107595830000,0.10873662986005234,0.266012515466146,-218.7008756935258,3.812,NA,NA,NA,NA,NA
Ecuador,ECU,2020,95865473000,-10.902241285744996,-0.338872392562181,-227.3896425393216,6.116,39.584,39.584,NA,1.842,786.752614792
Ecuador,ECU,2021,107179074000,11.80153880845088,0.133251386096379,-139.32199524690645,4.504,75.428,115.012,1537292.50196744,1.663,1102.227915348
Ecuador,ECU,2022,116133121000,8.354286583965074,3.46616972213076,2501.226016233501,3.713,46.283,161.295,668400.35041,0.205,127.86202876
Ecuador,ECU,2023,121147057000,4.317403990201899,2.21568764237062,-36.076770037429974,3.51,NA,NA,15504.3194158,NA,4.263937748
Ecuador,ECU,2024,124676074700,2.913003243652877,1.54732515615369,-30.165013941307738,3.453,NA,NA,NA,NA,1.79534225
"Egypt, Arab Rep.",EGY,2019,318678815489.749,21.360476431632797,9.15279959324804,-36.4453609611928,NA,NA,NA,NA,NA,NA
"Egypt, Arab Rep.",EGY,2020,383817841547.099,20.44033769776746,5.04493288977539,-44.88098599365157,NA,NA,NA,NA,NA,NA
"Egypt, Arab Rep.",EGY,2021,424671765455.704,10.644091932759128,5.21404940513041,3.3522054514891693,NA,NA,NA,NA,NA,NA
"Egypt, Arab Rep.",EGY,2022,476747720364.742,12.262636498368732,13.8956609775178,166.50420619039474,NA,NA,NA,NA,NA,NA
"Egypt, Arab Rep.",EGY,2023,395926075163.006,-16.952707217960555,33.8847763115546,143.85148980230434,NA,NA,NA,NA,NA,NA
"Egypt, Arab Rep.",EGY,2024,389059911003.566,-1.7342035774262017,28.2705899322083,-16.568462272633873,NA,NA,NA,NA,NA,NA
Euro area,EMU,2019,13587001830079.4,-2.026478231966629,1.44123966942342,-14.681160688915073,NA,NA,NA,NA,NA,NA
Euro area,EMU,2020,13266853301191.7,-2.356285315123346,0.186938139702113,-87.02935093530286,NA,NA,NA,NA,NA,NA
Euro area,EMU,2021,14918539971043.3,12.44972437965556,2.48650438120822,1230.1214964321775,NA,NA,NA,NA,NA,NA
Euro area,EMU,2022,14452407617089.9,-3.1245172440343185,8.4711764559089,240.68616648858105,NA,NA,NA,NA,NA,NA
Euro area,EMU,2023,15787238118091.4,9.236042439206251,5.78431554960867,-31.717683137459183,NA,NA,NA,NA,NA,NA
Euro area,EMU,2024,16406126934435.8,3.9201842128116393,2.18497406958038,-62.22588392972093,NA,NA,NA,NA,NA,NA
Spain,ESP,2019,1403496387686.27,-1.9660226320013576,0.699518994458692,-58.237207436669806,14.104,NA,NA,NA,NA,NA
Spain,ESP,2020,1289783836971.21,-8.102090729461766,-0.322753017299685,-146.13927854088374,15.532,481.382,481.382,NA,1.658,1128.283949526
Spain,ESP,2021,1461244901852.69,13.293783032986422,3.09313511976412,-1058.359784098334,14.914,1065.46,1546.842,1749293.740708,1.627,780.1015863
Spain,ESP,2022,1446498147749.03,-1.0091911414002357,8.39057634118634,171.26446198788102,13.033,415.006,1961.848,430342.643283,0.529,578.4849204
Spain,ESP,2023,1620090734956.89,12.000885550942195,3.53236133492429,-57.90084981903817,12.179,NA,NA,310574.06436899997,NA,60.82162215
Spain,ESP,2024,1722745978335.16,6.336388522152844,2.77417826534775,-21.46391599524147,11.344,NA,NA,NA,NA,0
Estonia,EST,2019,31873748770.0313,2.085397585506384,2.27725931243518,-33.72984034484875,4.514,NA,NA,NA,NA,NA
Estonia,EST,2020,31820771493.8974,-0.16620974368634853,-0.444531097679813,-119.52044263261593,6.956,482.134,482.134,1331.38977,1.123,210.355878
Estonia,EST,2021,37204563051.4723,16.919110709202645,4.65316673847475,-1146.7584298964691,6.178,1427.119,1909.253,1330191.04266,1.31,1143.6249316
Estonia,EST,2022,38376046174.971,3.148761945888097,19.3982634080616,316.88304972325375,5.571,668.504,2577.757,225420.238168,0.441,665.8800493
Estonia,EST,2023,41291245222.1948,7.596402802759562,9.15922507983982,-52.78327298085149,6.378,NA,NA,49152.5221096,NA,181.4689818
Estonia,EST,2024,42764929169.3258,3.5689985593819404,3.52056053296582,-61.56268131553123,7.501,NA,NA,3113.8242973,NA,99.9931116
Ethiopia,ETH,2019,95912620248.0592,13.81696045071868,15.8096321719344,14.288956972578932,NA,NA,NA,NA,NA,NA
Ethiopia,ETH,2020,107657732424.155,12.24563790012134,20.3563468559061,28.75914274617424,NA,14.967,14.967,NA,1.301,15.29697273
Ethiopia,ETH,2021,111261888668.864,3.347791341646669,26.8395221557722,31.84842224274195,3.935,19.221,34.188,84138.100815,1,39.941209437
Ethiopia,ETH,2022,126772707851.339,13.940819599636743,33.8898797100898,26.268565861189614,NA,7.586,41.774,338855.96602243,0.701,5.152160809
European Union,EUU,2019,15809298345792.2,-1.757726167082195,1.63052260754342,-6.216811023617201,NA,NA,NA,NA,NA,NA
European Union,EUU,2020,15505708717748.9,-1.9203232262619816,0.476498852725014,-70.77631119491699,NA,NA,NA,NA,NA,NA
European Union,EUU,2021,17498522970845.2,12.852132652377165,2.55450699642037,436.0992963176279,NA,NA,NA,NA,NA,NA
European Union,EUU,2022,16996087955139.8,-2.871299575069965,8.83369886749455,245.80836458358536,NA,NA,NA,NA,NA,NA
European Union,EUU,2023,18602672971721.6,9.452675349893989,6.29942487419122,-28.688707089945332,NA,NA,NA,NA,NA,NA
European Union,EUU,2024,19423319451330.3,4.411443886887572,2.43531202435312,-61.34072438373529,NA,NA,NA,NA,NA,NA
Fragile and conflict affected situations,FCS,2019,1842814574762.83,6.18210577967939,2.37758732789784,-26.036450658353765,NA,NA,NA,NA,NA,NA
Fragile and conflict affected situations,FCS,2020,1676505788095.81,-9.024716265250069,2.9308718405117,23.270838724693665,NA,NA,NA,NA,NA,NA
Fragile and conflict affected situations,FCS,2021,1787068023408.49,6.594801884833186,4.37147715792633,49.15279124463919,NA,NA,NA,NA,NA,NA
Fragile and conflict affected situations,FCS,2022,1967015531216.77,10.06942687414129,7.00530945399787,60.25039593986885,NA,NA,NA,NA,NA,NA
Fragile and conflict affected situations,FCS,2023,1820234347800.98,-7.462126306902779,7.11459205344453,1.559996744816078,NA,NA,NA,NA,NA,NA
Fragile and conflict affected situations,FCS,2024,1700322737099.85,-6.587701789387436,4.42622607851949,-37.78664967337751,NA,NA,NA,NA,NA,NA
Finland,FIN,2019,267014821129.411,-2.502812684011674,1.02409392963425,-5.510785944855149,6.695,NA,NA,NA,NA,NA
Finland,FIN,2020,270000311606.226,1.1180991617570393,0.290554555653304,-71.628134173486,7.759,452.526,452.526,NA,1.142,114.01791532
Finland,FIN,2021,294223210496.119,8.971433679387813,2.19457432340004,655.3054256766338,7.617,1126.393,1578.919,1707458.88647,1.329,231.98605986
Finland,FIN,2022,280253099309.34,-4.748133623864208,7.12350773301401,224.5963309174968,6.719,415.103,1994.022,655844.76338,0.074,1227.62285464
Finland,FIN,2023,294950618733.339,5.244373553841064,6.25064322154762,-12.253296327890338,7.149,NA,NA,31651.56851798,NA,474.7454719
Finland,FIN,2024,299835625550.781,1.6562117545033828,1.5656890623162,-74.95155287508882,8.336,NA,NA,329.285142,NA,10.41423517
Fiji,FJI,2019,5444407198.13478,-2.454894964472053,1.77310182460277,-56.55734197469431,NA,NA,NA,NA,NA,NA
Fiji,FJI,2020,4432466219.87685,-18.586798184467437,-2.59524325887374,-246.36741234278273,NA,23.107,23.107,NA,1.73,2.1752656
Fiji,FJI,2021,4305031649.74189,-2.8750263129698657,0.155855722131513,-106.0054378948334,NA,484.104,507.211,1382179.52465,2.123,756.9923937
Fiji,FJI,2022,4969503549.32096,15.434773856283002,4.52019266394958,2800.2417120979276,NA,96.848,604.059,305996.842169,1.101,199.0367924
Fiji,FJI,2023,5442046552.96928,9.508857352821272,2.14817440623892,-52.47604325869767,NA,NA,NA,4047.79032106,NA,4.3505312
Fiji,FJI,2024,5840564072.77313,7.322934780600356,4.51138256524156,110.0100695799745,5.361,NA,NA,NA,NA,0
France,FRA,2019,2722793515171.76,-2.113291131768789,1.10825492288292,-40.120710438899046,8.415,NA,NA,NA,NA,NA
France,FRA,2020,2647926055110.05,-2.749656176443007,0.476498852725014,-57.004580544926384,8.009,532.19,532.19,34.442352,1.669,988.4343188
France,FRA,2021,2966433692008.09,12.02856991732734,1.64233141038393,244.6663934218776,7.871,2376.641,2908.831,1854292.043833,1.8,943.2707059
France,FRA,2022,2796302210398.84,-5.735219434285808,5.22236748369736,217.98499685739557,7.303,1217.923,4126.754,460105.7431,0.636,583.4397938
France,FRA,2023,3051831611384.76,9.138118191791348,4.87835726508438,-6.58724648709374,7.335,NA,NA,69438.5350435,NA,98.29269443
France,FRA,2024,3162079073495.78,3.6125014794310863,1.99904942291464,-59.02207824707026,7.436,NA,NA,NA,NA,0
Faroe Islands,FRO,2019,3266432734.22819,2.4409390993667563,NA,NA,NA,NA,NA,NA,NA,NA
Faroe Islands,FRO,2020,3271813311.5831,0.16472334784451786,NA,NA,NA,NA,NA,NA,1.612,0
Faroe Islands,FRO,2021,3664686796.62669,12.007820973547364,NA,NA,NA,NA,12123.279,1689789.58687,1.058,259.072155
Faroe Islands,FRO,2022,3566698397.6602,-2.6738546676536505,NA,NA,NA,2584.122,14707.401,161749.18627,0.085,259.072153
Faroe Islands,FRO,2023,3907323961.33964,9.550164485533587,NA,NA,NA,NA,NA,NA,NA,0
"Micronesia, Fed. Sts.",FSM,2019,394000000,0.5102040816326531,1.92385170787928,28.39371362457241,NA,NA,NA,NA,NA,NA
"Micronesia, Fed. Sts.",FSM,2020,372902690.041619,-5.354647197558629,0.554594630853189,-71.17269337434871,NA,NA,NA,NA,NA,NA
"Micronesia, Fed. Sts.",FSM,2021,391601946.963072,5.014513818435048,3.19128406597464,475.4264265171779,NA,NA,NA,NA,NA,NA
"Micronesia, Fed. Sts.",FSM,2022,415956896.458884,6.219312668051844,5.40874375479069,69.4848732664863,NA,NA,NA,NA,NA,NA
"Micronesia, Fed. Sts.",FSM,2023,443916782.295594,6.721822879903548,NA,NA,NA,NA,NA,NA,NA,NA
"Micronesia, Fed. Sts.",FSM,2024,471425099.488675,6.196728371211671,NA,NA,NA,NA,NA,NA,NA,NA
Gabon,GAB,2019,16874405465.391,0.04196909017884633,2.46456756151188,-48.104168457088754,NA,NA,NA,NA,NA,NA
Gabon,GAB,2020,15342236163.9943,-9.079841684136026,1.35276110675338,-45.11162412916229,NA,NA,NA,NA,1.609,26.32932273
Gabon,GAB,2021,19444935097.2333,26.741205710725257,1.08690746519409,-19.652667439363142,NA,NA,595.757,180979.948373,1.077,92.15262866
Gabon,GAB,2022,20440655695.229,5.12071957564608,4.23124798274575,289.2923839648275,NA,87.617,683.374,54656.1033053,0.236,7.40512208
Gabon,GAB,2023,20055720403.471,-1.8831846565853865,3.62901534185377,-14.232979096185664,NA,NA,NA,0,NA,0.41139567
Gabon,GAB,2024,20867044935.6729,4.04535222809292,1.17311998381216,-67.67387642916638,NA,NA,NA,NA,NA,0
United Kingdom,GBR,2019,2851407164907.81,-0.6942117708465831,1.73810460086515,-24.194244951740917,NA,NA,NA,NA,NA,NA
United Kingdom,GBR,2020,2696778386607.65,-5.422893657670932,0.989486703772449,-43.07093466757253,NA,730.185,730.185,NA,1.811,1368.6995834115
United Kingdom,GBR,2021,3143323050707.26,16.558448640688283,2.5183710961421,154.51287890385302,NA,5115.656,5845.841,1909749.0426,2.025,1224.652963022
United Kingdom,GBR,2022,3114042471144.39,-0.9315167130620374,7.92204883147907,214.57035238432013,NA,1634.28,7480.121,278176.35374,0.293,577.09585428
United Kingdom,GBR,2023,3369861888972.88,8.215026615692809,6.79396706793964,-14.239772911483223,NA,NA,NA,NA,NA,233.985923131
United Kingdom,GBR,2024,3643834188782.91,8.13007502493035,3.27157294635921,-51.84591103189793,NA,NA,NA,NA,NA,0
Georgia,GEO,2019,17638337116.9126,-1.475811207266456,4.85289821696723,85.56191667386983,11.565,NA,NA,NA,NA,NA
Georgia,GEO,2020,16010869215.68,-9.22687830743464,5.2024648897534,7.20325581039341,11.734,98.825,98.825,NA,1.708,660.11696598
Georgia,GEO,2021,18853115588.8106,17.75198045054974,9.56691433824769,83.89195392919159,NA,2866.794,2965.619,656397.14869,1.534,2976.45553077
Georgia,GEO,2022,24984568959.605,32.52222871021616,11.8981654203198,24.367847350236765,NA,667.318,3632.937,116018.338413,0.405,817.7017697699999
Georgia,GEO,2023,30777833600.6515,23.187370774388945,2.48776056578715,-79.0912255973637,NA,NA,NA,NA,NA,62.71769662
Georgia,GEO,2024,33776141250.5716,9.741776139359702,1.10971758022096,-55.39291057659179,NA,NA,NA,NA,NA,2.63519735
Ghana,GHA,2019,68352629246.1555,1.6254620600516263,7.14364003330856,-8.517673648137894,NA,NA,NA,NA,NA,NA
Ghana,GHA,2020,70008243859.8666,2.422166684691519,9.88728956269943,38.40688383790462,NA,20.478,20.478,NA,0.872,10.105839241
Ghana,GHA,2021,79514204730.3979,13.578344986854846,9.97108867504442,0.8475438269870211,3.195,44.478,64.956,245535.3903072,1.934,29.291850122
Ghana,GHA,2022,73919003209.9866,-7.036732039743689,31.2558951049016,213.4652205343301,2.87,10.128,75.084,417082.315403,2,4.675835989
Ghana,GHA,2023,80547146878.3843,8.966765487311406,38.1069656296501,21.9192907506082,NA,NA,NA,110020.624075,NA,0.030166684
Ghana,GHA,2024,82825288888.9734,2.828333589554462,22.8483281157842,-40.04159675729607,NA,NA,NA,NA,NA,0.030166684
Guinea,GIN,2019,13442861496.4454,13.374606293479072,9.4700103925301,-3.6387927979249297,5.018,NA,NA,NA,NA,NA
Guinea,GIN,2020,14088693742.9464,4.8042765795941005,10.6016203387167,11.94940553686413,NA,NA,NA,NA,1.306,5.7630176440000005
Guinea,GIN,2021,17069115737.8259,21.154707805126847,12.5972882566934,18.824178325728187,NA,NA,NA,198302.685467,1.836,22.055993858
Guinea,GIN,2022,19910452541.9219,16.646069121199275,10.4930409984424,-16.703970055880372,NA,NA,52.351,446761.8202582,2,5.407275886
Guinea,GIN,2023,22407615556.0571,12.541970147978123,7.80497591927974,-25.617598173510224,NA,NA,NA,206068.684051,NA,0.071148366
Guinea,GIN,2024,25334307878.737,13.061150194040946,8.12313914948598,4.07641527016524,NA,NA,NA,NA,NA,0
"Gambia, The",GMB,2019,1813609692.49994,8.555744167241068,7.11567625631189,9.119934264468588,NA,NA,NA,NA,NA,NA
"Gambia, The",GMB,2020,1812170891.19069,-0.07933356968701388,5.93127636562442,-16.644937853051697,NA,NA,NA,NA,NA,NA
"Gambia, The",GMB,2021,2014158842.14596,11.146186705523863,7.37034758876617,24.262420673602357,NA,NA,NA,NA,NA,NA
"Gambia, The",GMB,2022,2204734527.12734,9.46180018147592,11.5131198380505,56.20864144316224,NA,NA,NA,NA,NA,NA
"Gambia, The",GMB,2023,2396111020.8801,8.680251132190236,16.9742129632327,47.43365136471052,NA,NA,NA,NA,NA,NA
"Gambia, The",GMB,2024,2507519958.34857,4.649573266749101,11.5610532897511,-31.890489916715847,NA,NA,NA,NA,NA,NA
Guinea-Bissau,GNB,2019,1588767975.59018,2.2285331073693904,0.246600268147865,-35.330633881589605,2.52,NA,NA,NA,NA,NA
Guinea-Bissau,GNB,2020,1683619351.72486,5.9701213513852185,1.14000939393216,362.2904113180422,NA,NA,NA,NA,NA,21.3722397
Guinea-Bissau,GNB,2021,1878659686.58993,11.58458618720747,2.24248879577664,96.70792255858257,NA,NA,NA,194368.528228,NA,49.39362082
Guinea-Bissau,GNB,2022,1839048747.87671,-2.1084680208963422,9.39075933985203,318.7650505785351,2.666,NA,69.368,85254.9475521,NA,12.82334376
Guinea-Bissau,GNB,2023,2077816134.67419,12.983200530880495,7.10220928557054,-24.37023430650019,NA,NA,NA,154533.4349219,NA,0.47493866
Guinea-Bissau,GNB,2024,2119865935.24909,2.0237498339328996,3.76555825770116,-46.98046612972118,NA,NA,NA,NA,NA,0
Equatorial Guinea,GNQ,2019,11364133549.7478,-13.231098560413992,1.53027528964192,44.35550119403956,NA,NA,NA,NA,NA,NA
Equatorial Guinea,GNQ,2020,9893816007.7398,-12.938228291418058,4.76669523944226,211.4926622488724,NA,NA,NA,NA,NA,47.6837617
Equatorial Guinea,GNQ,2021,12215878032.7166,23.46983229888531,-0.0971007664640153,-102.0370668059613,NA,NA,163.62,248225.059122,NA,49.3471467
Equatorial Guinea,GNQ,2022,13687643435.6249,12.047970673631596,4.78671704710806,-5029.638788054238,NA,132.84,296.46,19588.409085,NA,4.4356984
Equatorial Guinea,GNQ,2023,12337550583.754,-9.863588704809532,2.85949506037317,-40.26187401027264,NA,NA,NA,NA,NA,0
Equatorial Guinea,GNQ,2024,12765777677.0622,3.4709247220602064,2.92140227309108,2.164970087754972,NA,NA,NA,NA,NA,0
Greece,GRC,2019,207305649887.019,-2.8097774306963306,0.253007522038191,-59.559005398885375,17.045,NA,NA,NA,NA,NA
Greece,GRC,2020,191362985554.861,-7.690414776850861,-1.24798355581408,-593.2594674500227,15.899,323.827,323.827,182.297246,1.175,449.65268773
Greece,GRC,2021,218303801895.326,14.07838420912463,1.22382501019854,-198.06419359429935,14.656,4199.609,4523.436,1652998.181954,1.704,1519.6186281
Greece,GRC,2022,218880566444.349,0.2642027046783005,9.64525981280638,688.1240971894862,12.426,3564.684,8088.12,460985.59087,0.545,1389.774445
Greece,GRC,2023,243498333237.802,11.247123119864613,3.46480128513402,-64.07767802652997,11.023,NA,NA,27118.6364453,NA,330.8529463
Greece,GRC,2024,257144811301.673,5.604341468138005,2.74149045788606,-20.87596856856921,10.02,NA,NA,16637.47838682,NA,142.23315172
Grenada,GRD,2019,1213485185.18519,4.026555837427294,0.598149764736098,-25.61272926844212,9.788,NA,NA,NA,NA,NA
Grenada,GRD,2020,1043411111.11111,-14.015339960505983,-0.740732597045526,-223.83731311377096,12.974,NA,NA,NA,NA,0
Grenada,GRD,2021,1122800000,7.608591478803614,1.21951193916835,-264.6359217931647,13.035,NA,NA,679419.44065,NA,1710.454316
Grenada,GRD,2022,1231732103.7037,9.701826122524054,2.58053925907924,111.60426365641382,NA,NA,1357.796,95965.920737,NA,324.986335
Grenada,GRD,2023,1323985600,7.489737096151227,2.6961226981456,4.479042070749233,6.34,NA,NA,923.37378,NA,0
Grenada,GRD,2024,1391435992.59259,5.094495936556266,1.08615365134744,-59.71423510901417,NA,NA,NA,NA,NA,0
Greenland,GRL,2019,2997309971.87623,-1.913492895978426,NA,NA,NA,NA,NA,NA,NA,NA
Greenland,GRL,2020,3089625554.40473,3.0799477996836337,NA,NA,NA,NA,NA,NA,0.219,0
Greenland,GRL,2021,3293578467.57327,6.601217836179993,NA,NA,NA,NA,NA,1359601.883559,0.888,17.85268
Greenland,GRL,2022,3152334771.77992,-4.288456983307248,NA,NA,NA,NA,NA,21868.895252,0.332,357.05359999999996
Greenland,GRL,2023,3326544174.37945,5.52636110095518,NA,NA,NA,NA,NA,NA,NA,0
Guatemala,GTM,2019,77172317258.6478,5.242106995028777,3.69998398008605,-1.3827237994734212,2.193,NA,NA,NA,NA,NA
Guatemala,GTM,2020,77719464220.73,0.7089938225496096,3.21444062197349,-13.122850280591432,NA,34.624,34.624,NA,1.694,269.2196958
Guatemala,GTM,2021,86455519686.8841,11.24049882966633,4.26105127422814,32.55965112872698,2.174,151.707,186.331,629563.650703,1.386,633.072497436
Guatemala,GTM,2022,95641441234.943,10.625026119011888,6.88512823344283,61.582853393145896,3.051,44.681,231.012,488770.50685,0.737,218.289268754
Guatemala,GTM,2023,104368413483.146,9.12467664175534,6.20657592272128,-9.855332939561652,2.344,NA,NA,23876.086345,NA,11.37390191
Guatemala,GTM,2024,113199586004.477,8.461537573105984,2.86992752918293,-53.759890075998506,NA,NA,NA,NA,NA,0.112058148
Guam,GUM,2019,6355000000,5.0239629813254005,NA,NA,NA,NA,NA,NA,NA,NA
Guam,GUM,2020,5916000000,-6.907946498819826,NA,NA,NA,475.764,475.764,NA,1.776,732.4765782
Guam,GUM,2021,6234000000,5.37525354969574,NA,NA,NA,779.857,1255.621,NA,1.148,901.9752778
Guam,GUM,2022,6910000000,10.843760025665704,NA,NA,NA,641.455,1897.076,NA,0.334,853.5470798
Guyana,GUY,2019,5173760191.84652,8.06500564195263,2.08723089162013,62.70354826336067,13.172,NA,NA,NA,NA,NA
Guyana,GUY,2020,5471256594.72422,5.75010034957811,0.993337022838761,-52.408857744160606,NA,NA,NA,NA,1.052,199.601284
Guyana,GUY,2021,8041362110.31175,46.974684354336645,5.03285574626701,406.6614482851048,NA,NA,47.911,870670.78437,1.63,1079.550846
Guyana,GUY,2022,14718388489.2086,83.03352451116011,6.11505550109937,21.502697660966223,NA,502.317,550.228,293305.062195,1.395,286.014034
Guyana,GUY,2023,16918503597.1223,14.948070636447778,2.82110335099639,-53.86626743634282,NA,NA,NA,14509.847065,NA,15.822053
Guyana,GUY,2024,24835899825.8993,46.79726066390224,2.90395226446371,2.936755700143289,NA,NA,NA,NA,NA,3.651243
High income,HIC,2019,57469453150147.4,1.001243628388387,1.61519988737214,-14.13571812369441,NA,NA,NA,NA,NA,NA
High income,HIC,2020,56044969561614.3,-2.478679560098525,0.598986330824666,-62.915653009412296,NA,NA,NA,NA,NA,NA
High income,HIC,2021,62927771341457.9,12.280855594500482,2.5183710961421,320.43882582009576,NA,NA,NA,NA,NA,NA
High income,HIC,2022,65248657227968.5,3.688174294171391,7.35165155325367,191.92089936688384,NA,NA,NA,NA,NA,NA
High income,HIC,2023,68618756866831.8,5.165009951221986,4.83372362825795,-34.249826814511415,NA,NA,NA,NA,NA,NA
High income,HIC,2024,71522995943824.2,4.232427414312757,2.35166355962357,-51.348820485396715,NA,NA,NA,NA,NA,NA
"Hong Kong SAR, China",HKG,2019,363074545072.389,0.3714013487878782,2.88320853773994,19.827414172885213,NA,NA,NA,NA,NA,NA
"Hong Kong SAR, China",HKG,2020,344943149590.058,-4.993849259995904,0.25096202108081,-91.29573814048388,NA,NA,NA,NA,NA,NA
"Hong Kong SAR, China",HKG,2021,368954169748.818,6.9608630254856525,1.56875834445923,525.0979083221873,NA,NA,NA,NA,NA,NA
"Hong Kong SAR, China",HKG,2022,358679533984.718,-2.7848000121789904,1.88136707196852,19.927143566337502,NA,NA,NA,NA,NA,NA
"Hong Kong SAR, China",HKG,2023,381066399066.208,6.241467092584047,2.09660511249086,11.440512791431562,NA,NA,NA,NA,NA,NA
"Hong Kong SAR, China",HKG,2024,407106738445.069,6.833543824034878,1.72972119105916,-17.498951960287158,NA,NA,NA,NA,NA,NA
Honduras,HND,2019,24882225741.8119,3.3840926367313515,4.36587159819271,0.4260577839027728,5.698,NA,NA,NA,NA,NA
Honduras,HND,2020,23352232483.755,-6.148940508508895,3.46841177951179,-20.55625774822217,10.982,NA,NA,NA,1.809,297.30845675
Honduras,HND,2021,28144331506.6149,20.52094602172844,4.48087963413447,29.191108754831703,8.506,NA,NA,909701.031448,2.723,700.02713702
Honduras,HND,2022,31426041806.7985,11.6602886780675,9.08963911525025,102.85390051558508,8.774,NA,NA,697951.40763,1.638,60.87608018
Honduras,HND,2023,34355805527.9795,9.322725843721097,6.66325180347458,-26.6939895083928,6.07,NA,NA,23250.917987,NA,4.10937447
Honduras,HND,2024,37093565854.0437,7.968843355556192,4.60621098127105,-30.87142558729174,4.91,NA,NA,NA,NA,0
Heavily indebted poor countries (HIPC),HPC,2019,811925263665.522,3.581500015103977,2.80270307928108,-8.628165089959946,NA,NA,NA,NA,NA,NA
Heavily indebted poor countries (HIPC),HPC,2020,820678273818.935,1.0780561395388415,3.48393567493207,24.30627063876251,NA,NA,NA,NA,NA,NA
Heavily indebted poor countries (HIPC),HPC,2021,914476428986.12,11.429345476724473,4.48087963413447,28.615452529037828,NA,NA,NA,NA,NA,NA
Heavily indebted poor countries (HIPC),HPC,2022,993480176910.217,8.639232835305389,9.57337118555955,113.6493717133455,NA,NA,NA,NA,NA,NA
Heavily indebted poor countries (HIPC),HPC,2023,1045906705389.1,5.277058334664773,7.12697482131851,-25.554178531499733,NA,NA,NA,NA,NA,NA
Heavily indebted poor countries (HIPC),HPC,2024,1132303151467.19,8.260435240822805,4.53061267315864,-36.43007325343036,NA,NA,NA,NA,NA,NA
Croatia,HRV,2019,61467582193.6824,-0.3252051400078674,0.771820346498037,-48.5495981242786,6.551,NA,NA,NA,NA,NA
Croatia,HRV,2020,57963370885.0798,-5.700909623484036,0.154811374562112,-79.94204541710592,7.389,251.004,251.004,282.88745,1.208,987.96245088
Croatia,HRV,2021,69006802298.6956,19.05243129408552,2.55450699642037,1550.0770719502102,7.483,674.437,925.441,1198051.14457,1.288,2209.6062038
Croatia,HRV,2022,71198635101.9514,3.1762561519203003,10.7805806758686,322.02196709484156,6.811,287.009,1212.45,170715.417364,0.268,1302.77950506
Croatia,HRV,2023,84393795502.4421,18.53288392621032,7.94128177586827,-26.337161098899397,6.121,NA,NA,19222.27232342,NA,282.56749662
Croatia,HRV,2024,92526176108.621,9.636230433484396,2.97200477643622,-62.5752509441554,5.033,NA,NA,NA,NA,24.82703478
Haiti,HTI,2019,15016090929.5125,-8.4600410980199,18.7037825672506,49.85310868985306,NA,NA,NA,NA,NA,NA
Haiti,HTI,2020,14508222518.3018,-3.3821612668350363,22.7963113642528,21.880754773999666,NA,NA,NA,NA,0.628,20.515310974
Haiti,HTI,2021,20877414952.6375,43.90057035795464,16.8415240198785,-26.12171438275792,NA,NA,NA,17245.135287,0.553,46.681025724
Haiti,HTI,2022,20253551920.5516,-2.988219726921149,33.98393194707,101.78655985620932,NA,NA,18.047,27375.4248135,1,7.562847712
Haiti,HTI,2023,19850585722.3241,-1.9896075503606097,36.8135162780853,8.326241752785947,NA,NA,NA,14586.4573831,NA,0
Haiti,HTI,2024,25224154990.7946,27.070079158557768,26.9490564091987,-26.79575565227604,NA,NA,NA,NA,NA,0
Hungary,HUN,2019,164936682033.992,2.3277589183919254,3.33858635382014,17.133191236744487,3.411,NA,NA,NA,NA,NA
Hungary,HUN,2020,158468487754.196,-3.921622649389147,3.3267438576673,-0.35471588564092804,4.248,229.359,229.359,1921.1934,1.216,984.78900007
Hungary,HUN,2021,183282685440.486,15.658758430748598,5.1109653438286,53.632667932913506,4.021,668.552,897.911,1565039.06297,1.063,3061.55071657
Hungary,HUN,2022,177536698164.902,-3.13504096787679,14.6081439492433,185.81966353738585,3.583,229.17,1127.081,159160.673369,0,961.2457559
